"","item","style","condition","question","subresp","RT","participant"
"2129","22","Indirect","LIE","Are you in your 2nd year in NTU?",0.387037037037037,1.36542550567538,"027"
"2130","26","Indirect","LIE","Do you not smoke at all? ",0.419444444444444,1.91552642919123,"027"
"2131","7","Indirect","TRUTH","Do you not like sports at all?",0.751851851851852,4.2489599599503,"027"
"2132","25","Indirect","TRUTH","Is your dad 46 years old this year?",0.762962962962963,1.91563582280651,"027"
"2133","20","Direct","LIE","Which floor of the building is your house on?",0.310185185185185,2.21862556925043,"027"
"2134","23","Indirect","TRUTH","Are you studying Biological Sciences course in NTU?",0.666666666666667,4.03353118291125,"027"
"2135","12","Indirect","TRUTH","Was your favourite subject Natural Sciences back in secondary school?",0.664814814814815,5.06861344259232,"027"
"2136","16","Indirect","TRUTH","Do you have 3 siblings?",0.664814814814815,1.59886282123625,"027"
"2137","16","Indirect","LIE","Do you have 1 sibling?",0.262037037037037,3.28313852101564,"027"
"2138","27","Direct","TRUTH","How frequently do you drink alcohol?",0.622222222222222,1.21588335372508,"027"
"2139","9","Direct","TRUTH","What is your favourite drink?",0.67037037037037,1.34978031460196,"027"
"2140","14","Indirect","TRUTH","Is your favourite flavour Banana?",0.675925925925926,1.06555395433679,"027"
"2141","4","Indirect","TRUTH","Is Mr Wong your favourite teacher in secondary school?",0.675925925925926,0.649422171525657,"027"
"2142","9","Indirect","LIE","Is your favourite drink Water?",0.312037037037037,2.96766091743484,"027"
"2143","13","Direct","TRUTH","What is your dream job growing up?",0.699074074074074,0.699708519503474,"027"
"2144","7","Indirect","LIE","Is your favourite sport Tennis?",0.144444444444444,0.64843666786328,"027"
"2145","19","Indirect","LIE","Is the Boonlay station the closest MRT to your house?",0.110185185185185,1.78278980916366,"027"
"2146","27","Indirect","LIE","Do you not drink alcohol at all? ",0.423148148148148,1.86600583605468,"027"
"2147","25","Indirect","LIE","Is your dad 55 years old this year?",0.326851851851852,3.75086808996275,"027"
"2148","18","Direct","LIE","What was the last country you visited?",0.27962962962963,2.33342583151534,"027"
"2149","12","Indirect","LIE","Was your favourite subject Mathematics back in secondary school?",0.27962962962963,2.50171372434124,"027"
"2150","26","Direct","TRUTH","How often do you smoke?",0.619444444444444,3.2013622536324,"027"
"2151","21","Indirect","LIE","Are you from Nanyang Business School in NTU?",0.474074074074074,0.915186058729887,"027"
"2152","20","Indirect","TRUTH","Is your house on the 5th floor of the building?",0.832407407407407,0.849274409934878,"027"
"2153","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.27962962962963,2.55232761055231,"027"
"2154","18","Indirect","TRUTH","Was the last country you visited France?",0.494444444444444,5.03386449581012,"027"
"2155","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.627777777777778,1.18136730929837,"027"
"2156","29","Indirect","LIE","Do you use a Xiaomi phone?",0.317592592592593,1.36544379079714,"027"
"2157","22","Indirect","TRUTH","Are you in your 1st year in NTU?",0.718518518518519,0.831725580617785,"027"
"2158","29","Direct","TRUTH","What brand of handphone do you use?",0.718518518518519,1.44947978761047,"027"
"2159","3","Indirect","LIE","Is Caroline your closest friend back in secondary school?",0.309259259259259,0.649264337029308,"027"
"2160","6","Indirect","LIE","Were you not in any CCA during secondary school?",0.289814814814815,2.11729161022231,"027"
"2161","26","Indirect","LIE","Do you smoke socially?",0,7.24924771953374,"028"
"2162","29","Indirect","TRUTH","Do you use a Samsung phone?",0.997222222222222,2.76871462352574,"028"
"2163","30","Direct","LIE","What brand of laptop do you mainly use?",0,2.00129347387701,"028"
"2164","5","Direct","LIE","What is your favourite country you visited? ",0,2.40127544431016,"028"
"2165","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",1,2.96661285776645,"028"
"2166","20","Direct","LIE","Which floor of the building is your house on?",0,3.28363063139841,"028"
"2167","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",1,2.16645835945383,"028"
"2168","4","Indirect","LIE","Is Ms Tan your favourite teacher in secondary school?",1,2.11676292866468,"028"
"2169","22","Indirect","LIE","Are you in your 2nd year in NTU?",1,3.56895060557872,"028"
"2170","27","Direct","LIE","How frequently do you drink alcohol?",0.00555555555555554,2.95040369685739,"028"
"2171","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",1,2.18346118368208,"028"
"2172","2","Indirect","LIE","Are you from Temasek Secondary School?",1,2.94992730626836,"028"
"2173","3","Indirect","LIE","Is Ethan your closest friend back in secondary school?",0,2.35174683108926,"028"
"2174","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.00370370370370371,2.93392217578366,"028"
"2175","27","Direct","TRUTH","How frequently do you drink alcohol?",0.485185185185185,4.33381239790469,"028"
"2176","30","Indirect","TRUTH","Do you use a Asus laptop?",0.00185185185185183,2.73346490506083,"028"
"2177","19","Direct","LIE","Which MRT station is closest to your house?",0.000925925925925941,2.76832998171449,"028"
"2178","15","Direct","TRUTH","Which polytechnic or junior college are you from?",1,2.2659441777505,"028"
"2179","21","Indirect","LIE","Are you from School of Social Sciences in NTU?",0.997222222222222,1.59998274082318,"028"
"2180","15","Indirect","LIE","Are you from Nanyang Polytechnic?",0.997222222222222,2.03382375417277,"028"
"2181","23","Indirect","TRUTH","Are you studying Business course in NTU?",0,2.29903939086944,"028"
"2182","4","Direct","TRUTH","Who is your favourite teacher in secondary school?",0.999074074074074,2.56657891627401,"028"
"2183","14","Indirect","TRUTH","Is your favourite flavour Belgian Chocolate?",1,1.19935499550775,"028"
"2184","18","Indirect","LIE","Was the last country you visited Australia?",1,0.66568041453138,"028"
"2185","29","Direct","LIE","What brand of handphone do you use?",0.000925925925925941,2.15048851724714,"028"
"2186","19","Indirect","TRUTH","Is the Buangkok station the closest MRT to your house?",0,2.08305722987279,"028"
"2187","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0,2.48339015804231,"028"
"2188","5","Indirect","TRUTH","Is your favourite country UAE?",0.491666666666667,3.09963210439309,"028"
"2189","1","Indirect","LIE","Are you from North Vista Primary School?",0.510185185185185,1.86443551024422,"028"
"2190","1","Direct","TRUTH","Which primary school are you from?",0.510185185185185,1.298446548637,"028"
"2191","18","Direct","TRUTH","What was the last country you visited?",0.836111111111111,1.39820248214528,"028"
"2192","20","Indirect","TRUTH","Is your house on the 9th floor of the building?",0.0444444444444445,3.23263595253229,"028"
"2193","14","Indirect","LIE","Is your favourite flavour Strawberry?",0.183333333333333,2.71769171440974,"028"
"2194","23","Direct","LIE","What course are you studying?",0.255555555555556,1.04922866355628,"028"
"2195","2","Direct","TRUTH","Which secondary school did you attend?",0.622222222222222,1.83162741549313,"028"
"2196","8","Direct","TRUTH","What is your favourite food?",0.622222222222222,1.38212613388896,"028"
"2197","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.793518518518519,3.45061991736293,"028"
"2198","8","Indirect","LIE","Is your favourite food Creamy Pasta?",0.800925925925926,2.3499564351514,"028"
"2199","26","Indirect","TRUTH","Do you not smoke at all? ",0.800925925925926,1.31647529732436,"028"
"2200","3","Indirect","TRUTH","Is Zyzann your closest friend back in secondary school?",0.144444444444444,4.16738996841013,"028"
"2201","23","Direct","TRUTH","What course are you studying?",0.800925925925926,2.29948145570233,"028"
"2202","16","Indirect","TRUTH","Do you have 3 siblings?",0.807407407407407,0.915686188731343,"028"
"2203","30","Direct","TRUTH","What brand of laptop do you mainly use?",0.877777777777778,2.03433703677729,"028"
"2204","15","Direct","LIE","Which polytechnic or junior college are you from?",0.877777777777778,2.58308257348835,"028"
"2205","4","Direct","LIE","Who is your favourite teacher in secondary school?",0.680555555555556,3.03265443071723,"028"
"2206","2","Direct","LIE","Which secondary school did you attend?",0.706481481481481,1.84876529779285,"028"
"2207","20","Indirect","LIE","Is your house on the 4th floor of the building?",0.706481481481481,1.78183349873871,"028"
"2208","8","Direct","LIE","What is your favourite food?",0.630555555555556,3.36732721934095,"028"
"2209","1","Direct","LIE","Which primary school are you from?",0.630555555555556,1.79782611783594,"028"
"2210","20","Direct","TRUTH","Which floor of the building is your house on?",0.199074074074074,0.731926338747144,"028"
"2211","3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.615740740740741,3.1670438228175,"028"
"2212","27","Indirect","TRUTH","Do you not drink alcohol at all? ",0.615740740740741,2.03405890194699,"028"
"2213","21","Indirect","TRUTH","Are you from School of Humanities in NTU?",0.816666666666667,1.09806081652641,"028"
"2214","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.252777777777778,3.36742281820625,"028"
"2215","30","Indirect","LIE","Do you use a Lenovo laptop?",0.27962962962963,2.16793886013329,"028"
"2216","18","Indirect","TRUTH","Was the last country you visited Malaysia?",0.697222222222222,2.43341017607599,"028"
"2217","18","Direct","LIE","What was the last country you visited?",0.649074074074074,1.38212549267337,"028"
"2218","26","Direct","LIE","How often do you smoke?",0.44537037037037,2.43559612054378,"028"
"2219","19","Direct","TRUTH","Which MRT station is closest to your house?",0.472222222222222,1.8653327934444,"028"
"2220","27","Indirect","LIE","Do you drink alcohol frequently?",0.32037037037037,1.58348806668073,"028"
"2221","5","Indirect","LIE","Is your favourite country Korea?",0.32037037037037,1.64900865778327,"028"
"2222","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.775925925925926,2.43381246179342,"028"
"2223","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.775925925925926,0.848436796106398,"028"
"2224","23","Indirect","LIE","Are you studying Public Policy and Global Affairs course in NTU?",0.775925925925926,1.44863158697262,"028"
"2225","1","Indirect","TRUTH","Are you from Punggol Primary School?",0.514814814814815,0.915420243982226,"028"
"2226","29","Indirect","LIE","Do you use a Apple phone?",0.221296296296296,2.45114154182374,"028"
"2227","2","Indirect","TRUTH","Are you from Compassvale Secondary School?",0.817592592592593,1.96512979036197,"028"
"2228","6","Indirect","LIE","Were you in the Choir CCA during secondary school?",0.164814814814815,1.31555106723681,"028"
"2229","22","Indirect","TRUTH","Are you in your 3rd year in NTU?",0.893518518518519,0.981794168241322,"028"
"2230","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.299074074074074,0.9319226173684,"028"
"2231","16","Indirect","LIE","Do you have 2 siblings?",0.662037037037037,1.6318855327554,"028"
"2232","8","Indirect","TRUTH","Is your favourite food Sushi?",0.12962962962963,0.899693249259144,"028"
"2233","6","Indirect","TRUTH","Were you in the Drama Club CCA during secondary school?",0.466666666666667,0.731809245888144,"028"
"2234","4","Indirect","TRUTH","Is Mr Idroz your favourite teacher in secondary school?",0.724074074074074,1.91520979814231,"028"
"2235","5","Direct","TRUTH","What is your favourite country you visited? ",0.572222222222222,1.70098434900865,"028"
"2236","15","Indirect","TRUTH","Are you from Meridian Junior College?",0.655555555555556,3.8334931996651,"028"
"2237","26","Direct","TRUTH","How often do you smoke?",0.739814814814815,1.65058058733121,"028"
"2238","29","Direct","TRUTH","What brand of handphone do you use?",0.594444444444444,2.05111080873758,"028"
"2239","3","Direct","LIE","Who is your closest friend back in secondary school?",0.443518518518519,2.03261368907988,"028"
"2240","19","Indirect","LIE","Is the Tampines station the closest MRT to your house?",0.657407407407407,0.64812933979556,"028"
"2241","5","Indirect","TRUTH","Is your favourite country Germany?",0.998148148148148,5.18411241145805,"029"
"2242","15","Indirect","LIE","Are you from Yishun Junior College?",1,3.31639285152778,"029"
"2243","21","Indirect","TRUTH","Are you from School of Humanities in NTU?",0.998148148148148,1.26573533611372,"029"
"2244","21","Indirect","LIE","Are you from Nanyang Business School in NTU?",0,1.18154150433838,"029"
"2245","7","Direct","LIE","What is your favourite sport?",0.994444444444444,2.18275381531566,"029"
"2246","23","Direct","LIE","What course are you studying?",0.00277777777777777,0.765000057872385,"029"
"2247","18","Indirect","LIE","Was the last country you visited Taiwan?",0.994444444444444,2.16758052492514,"029"
"2248","26","Indirect","LIE","Do you not smoke at all? ",1,1.61513229226694,"029"
"2249","8","Direct","LIE","What is your favourite food?",0,1.26498658396304,"029"
"2250","26","Direct","TRUTH","How often do you smoke?",1,1.24822692759335,"029"
"2251","3","Indirect","TRUTH","Is Benson your closest friend back in secondary school?",1,1.46534568956122,"029"
"2252","2","Indirect","TRUTH","Are you from Punggol Secondary School?",1,1.28201346891001,"029"
"2253","7","Indirect","TRUTH","Is your favourite sport Soccer?",1,1.71523854183033,"029"
"2254","1","Indirect","LIE","Are you from Yishun Primary School?",1,0.61474604671821,"029"
"2255","1","Indirect","TRUTH","Are you from Gongshang Primary School?",0.0111111111111111,2.13358065020293,"029"
"2256","6","Indirect","TRUTH","Were you in the Basketball CCA during secondary school?",0,3.43267201073468,"029"
"2257","12","Indirect","LIE","Was your favourite subject History back in secondary school?",0.0212962962962963,2.76727775158361,"029"
